qid,name,dob,league,sport,league_id,league_id_property,proof_wikidata_url,level,source
Q108052313,Jim Angelo,1963-08-23T00:00:00Z,NFL,American football,A/AngeJi20,P3561,https://www.wikidata.org/wiki/Q108052313,major,wikidata
Q108052396,Al Lawler,1922-06-23T00:00:00Z,NFL,American football,L/LawlAl20,P3561,https://www.wikidata.org/wiki/Q108052396,major,wikidata
Q108052646,Bob Taylor,1940-02-05T00:00:00Z,NFL,American football,T/TaylBo20,P3561,https://www.wikidata.org/wiki/Q108052646,major,wikidata
Q108052857,Al Bond,1992-03-05T00:00:00Z,NFL,American football,B/BondAl00,P3561,https://www.wikidata.org/wiki/Q108052857,major,wikidata
Q108052886,Paul James,1993-06-27T00:00:00Z,NFL,American football,J/JamePa00,P3561,https://www.wikidata.org/wiki/Q108052886,major,wikidata
Q108053080,Quentin Davie,1988-02-15T00:00:00Z,NFL,American football,D/DaviQu00,P3561,https://www.wikidata.org/wiki/Q108053080,major,wikidata
Q108053376,Ted Vaught,1932-07-19T00:00:00Z,NFL,American football,V/VaugTe20,P3561,https://www.wikidata.org/wiki/Q108053376,major,wikidata
Q108053489,Bill Leach,1964-07-02T00:00:00Z,NFL,American football,L/LeacBi20,P3561,https://www.wikidata.org/wiki/Q108053489,major,wikidata
Q108053670,Jack Stanton,1938-06-07T00:00:00Z,NFL,American football,S/StanJa20,P3561,https://www.wikidata.org/wiki/Q108053670,major,wikidata
Q108053697,David Hinds,1990-02-25T00:00:00Z,NFL,American football,H/HindDa00,P3561,https://www.wikidata.org/wiki/Q108053697,major,wikidata
Q108054253,Kabion Ento,1996-01-03T00:00:00Z,NFL,American football,E/EntoKa00,P3561,https://www.wikidata.org/wiki/Q108054253,major,wikidata
Q208947,John Mackey,1941-09-24T00:00:00Z,NFL,American football,M/MackJo00,P3561,https://www.wikidata.org/wiki/Q208947,major,wikidata
Q339537,Shaun Cody,1983-01-22T00:00:00Z,NFL,American football,C/CodySh20,P3561,https://www.wikidata.org/wiki/Q339537,major,wikidata
Q2076624,Elvis Dumervil,1984-01-19T00:00:00Z,NFL,American football,D/DumeEl20,P3561,https://www.wikidata.org/wiki/Q2076624,major,wikidata
Q2943583,Tyronne Drakeford,1971-06-21T00:00:00Z,NFL,American football,D/DrakTy20,P3561,https://www.wikidata.org/wiki/Q2943583,major,wikidata
Q3248839,Jameel McClain,1985-07-25T00:00:00Z,NFL,American football,M/McClJa01,P3561,https://www.wikidata.org/wiki/Q3248839,major,wikidata
Q3381089,Phillip Merling,1985-04-19T00:00:00Z,NFL,American football,M/MerlPh99,P3561,https://www.wikidata.org/wiki/Q3381089,major,wikidata
Q3487172,Anthony Gonzalez,1984-09-18T00:00:00Z,NFL,American football,G/GonzAn00,P3561,https://www.wikidata.org/wiki/Q3487172,major,wikidata
Q3618820,Antoine Caldwell,1986-04-19T00:00:00Z,NFL,American football,C/CaldAn20,P3561,https://www.wikidata.org/wiki/Q3618820,major,wikidata
Q3776438,Greg Scruggs,1990-08-17T00:00:00Z,NFL,American football,S/ScruGr00,P3561,https://www.wikidata.org/wiki/Q3776438,major,wikidata
Q3811568,Justin Blalock,1983-12-20T00:00:00Z,NFL,American football,B/BlalJu20,P3561,https://www.wikidata.org/wiki/Q3811568,major,wikidata
Q3850410,Marvin Jones,1990-03-12T00:00:00Z,NFL,American football,J/JoneMa02,P3561,https://www.wikidata.org/wiki/Q3850410,major,wikidata
Q4772987,Anthony Maddox,1978-11-22T00:00:00Z,NFL,American football,M/MaddAn20,P3561,https://www.wikidata.org/wiki/Q4772987,major,wikidata
Q4871988,Clint Kriewaldt,1976-03-16T00:00:00Z,NFL,American football,K/KrieCl20,P3561,https://www.wikidata.org/wiki/Q4871988,major,wikidata
Q4953910,Brad Edwards,1966-02-22T00:00:00Z,NFL,American football,E/EdwaBr20,P3561,https://www.wikidata.org/wiki/Q4953910,major,wikidata
Q4956954,Brandon Manumaleuna,1980-01-04T00:00:00Z,NFL,American football,M/ManuBr00,P3561,https://www.wikidata.org/wiki/Q4956954,major,wikidata
Q5047623,Cary Harris,1987-03-22T00:00:00Z,NFL,American football,H/HarrCa99,P3561,https://www.wikidata.org/wiki/Q5047623,major,wikidata
Q5107427,Chris McKenzie,1982-03-17T00:00:00Z,NFL,American football,M/McKeCh20,P3561,https://www.wikidata.org/wiki/Q5107427,major,wikidata
Q5115436,Chuck Darby,1975-10-22T00:00:00Z,NFL,American football,D/DarbCh20,P3561,https://www.wikidata.org/wiki/Q5115436,major,wikidata
Q5115462,Chuck Faucette,1963-10-07T00:00:00Z,NFL,American football,F/FaucCh20,P3561,https://www.wikidata.org/wiki/Q5115462,major,wikidata
Q5218205,Daniel Muir,1983-09-12T00:00:00Z,NFL,American football,M/MuirDa20,P3561,https://www.wikidata.org/wiki/Q5218205,major,wikidata
Q5296868,Donovan Woods,1985-07-27T00:00:00Z,NFL,American football,W/WoodDo21,P3561,https://www.wikidata.org/wiki/Q5296868,major,wikidata
Q5388635,Erik Howard,1964-11-12T00:00:00Z,NFL,American football,H/HowaEr00,P3561,https://www.wikidata.org/wiki/Q5388635,major,wikidata
Q5394564,Ernie Jones,1964-12-15T00:00:00Z,NFL,American football,J/JoneEr00,P3561,https://www.wikidata.org/wiki/Q5394564,major,wikidata
Q5576167,Stanley Arnoux,1986-09-09T00:00:00Z,NFL,American football,A/ArnoSt99,P3561,https://www.wikidata.org/wiki/Q5576167,major,wikidata
Q5605779,Greg Jerman,1979-01-24T00:00:00Z,NFL,American football,J/JermGr20,P3561,https://www.wikidata.org/wiki/Q5605779,major,wikidata
Q5608753,Griff Whalen,1990-03-01T00:00:00Z,NFL,American football,W/WhalGr00,P3561,https://www.wikidata.org/wiki/Q5608753,major,wikidata
Q6174243,Jeff King,1983-02-19T00:00:00Z,NFL,American football,K/KingJe00,P3561,https://www.wikidata.org/wiki/Q6174243,major,wikidata
Q6184666,Jerry Wilson,1973-07-17T00:00:00Z,NFL,American football,W/WilsJe22,P3561,https://www.wikidata.org/wiki/Q6184666,major,wikidata
Q6196055,Jim Kekeris,1923-10-17T00:00:00Z,NFL,American football,K/KekeJi20,P3561,https://www.wikidata.org/wiki/Q6196055,major,wikidata
Q6210905,Joe Young,1988-06-02T00:00:00Z,NFL,American football,L/LefeJo00,P3561,https://www.wikidata.org/wiki/Q6210905,major,wikidata
Q6214922,Johan Asiata,1985-12-19T00:00:00Z,NFL,American football,A/AsiaJo20,P3561,https://www.wikidata.org/wiki/Q6214922,major,wikidata
Q6220382,John Baker,1935-06-10T00:00:00Z,NFL,American football,B/BakeJo20,P3561,https://www.wikidata.org/wiki/Q6220382,major,wikidata
Q6233312,John Fitzgerald,1948-04-16T00:00:00Z,NFL,American football,F/FitzJo21,P3561,https://www.wikidata.org/wiki/Q6233312,major,wikidata
Q6259062,John Sterling,1964-09-15T00:00:00Z,NFL,American football,S/SterJo20,P3561,https://www.wikidata.org/wiki/Q6259062,major,wikidata
Q6387232,Ken Amato,1977-05-18T00:00:00Z,NFL,American football,A/AmatKe20,P3561,https://www.wikidata.org/wiki/Q6387232,major,wikidata
Q6387845,Ken Hutcherson,1952-07-14T00:00:00Z,NFL,American football,H/HutcKe20,P3561,https://www.wikidata.org/wiki/Q6387845,major,wikidata
Q6490256,Larry Elkins,1943-07-28T00:00:00Z,NFL,American football,E/ElkiLa00,P3561,https://www.wikidata.org/wiki/Q6490256,major,wikidata
Q6845836,Mike Adams,1981-03-24T00:00:00Z,NFL,American football,A/AdamMi21,P3561,https://www.wikidata.org/wiki/Q6845836,major,wikidata
Q7606645,Stefon Diggs,1993-11-29T00:00:00Z,NFL,American football,D/DiggSt00,P3561,https://www.wikidata.org/wiki/Q7606645,major,wikidata
Q7823004,Tony Moll,1983-08-23T00:00:00Z,NFL,American football,M/MollTo20,P3561,https://www.wikidata.org/wiki/Q7823004,major,wikidata
Q7846749,Troy Archer,1955-01-16T00:00:00Z,NFL,American football,A/ArchTr20,P3561,https://www.wikidata.org/wiki/Q7846749,major,wikidata
Q7861618,Tyrone Legette,1970-01-15T00:00:00Z,NFL,American football,L/LegeTy20,P3561,https://www.wikidata.org/wiki/Q7861618,major,wikidata
Q8063858,Zach Walz,1976-02-03T00:00:00Z,NFL,American football,W/WalzZa20,P3561,https://www.wikidata.org/wiki/Q8063858,major,wikidata
Q14918317,Vince Williams,1989-12-27T00:00:00Z,NFL,American football,W/WillVi01,P3561,https://www.wikidata.org/wiki/Q14918317,major,wikidata
Q14950021,Joe Pellegrini,1956-08-09T00:00:00Z,NFL,American football,P/PellJo20,P3561,https://www.wikidata.org/wiki/Q14950021,major,wikidata
Q14950072,Aaron Francisco,1983-07-03T00:00:00Z,NFL,American football,F/FranAa20,P3561,https://www.wikidata.org/wiki/Q14950072,major,wikidata
Q14950477,Justin Wells,1988-01-06T00:00:00Z,NFL,American football,W/WellJu00,P3561,https://www.wikidata.org/wiki/Q14950477,major,wikidata
Q14950783,Scott Tolzien,1987-09-04T00:00:00Z,NFL,American football,T/TolzSc00,P3561,https://www.wikidata.org/wiki/Q14950783,major,wikidata
Q16234936,Calvin Pryor,1992-07-02T00:00:00Z,NFL,American football,P/PryoCa00,P3561,https://www.wikidata.org/wiki/Q16234936,major,wikidata
Q18131867,Duke Iversen,1920-02-26T00:00:00Z,NFL,American football,I/IverDu20,P3561,https://www.wikidata.org/wiki/Q18131867,major,wikidata
Q18148717,Jonathan Bullard,1993-10-22T00:00:00Z,NFL,American football,B/BullJo00,P3561,https://www.wikidata.org/wiki/Q18148717,major,wikidata
Q19666607,Dequin Evans,1987-05-17T00:00:00Z,NFL,American football,E/EvanDe00,P3561,https://www.wikidata.org/wiki/Q19666607,major,wikidata
Q21095625,Robert Sedlock,1937-02-07T00:00:00Z,NFL,American football,S/SedlRo20,P3561,https://www.wikidata.org/wiki/Q21095625,major,wikidata
Q21598103,Henry Clement,1939-06-15T00:00:00Z,NFL,American football,C/ClemHe00,P3561,https://www.wikidata.org/wiki/Q21598103,major,wikidata
Q22003338,C. J. Beathard,1993-11-16T00:00:00Z,NFL,American football,B/BeatC.00,P3561,https://www.wikidata.org/wiki/Q22003338,major,wikidata
Q27942208,Erik Magnuson,1994-01-05T00:00:00Z,NFL,American football,M/MagnEr00,P3561,https://www.wikidata.org/wiki/Q27942208,major,wikidata
Q30122187,Mark Walton,1997-03-29T00:00:00Z,NFL,American football,W/WaltMa00,P3561,https://www.wikidata.org/wiki/Q30122187,major,wikidata
Q42002505,Jamal Carter,1994-04-12T00:00:00Z,NFL,American football,C/CartJa02,P3561,https://www.wikidata.org/wiki/Q42002505,major,wikidata
Q47506254,Kyle Lauletta,1995-03-17T00:00:00Z,NFL,American football,L/LaulKy00,P3561,https://www.wikidata.org/wiki/Q47506254,major,wikidata
Q56248573,J.J. Taylor,1997-02-11T00:00:00Z,NFL,American football,T/TaylJJ01,P3561,https://www.wikidata.org/wiki/Q56248573,major,wikidata
Q60736295,Todd Snyder,1948-10-22T00:00:00Z,NFL,American football,S/SnydTo00,P3561,https://www.wikidata.org/wiki/Q60736295,major,wikidata
Q60824233,Rick Calhoun,1963-05-30T00:00:00Z,NFL,American football,C/CalhRi20,P3561,https://www.wikidata.org/wiki/Q60824233,major,wikidata
Q74278548,Jared Pinkney,1997-08-21T00:00:00Z,NFL,American football,P/PinkJa02,P3561,https://www.wikidata.org/wiki/Q74278548,major,wikidata
Q86093217,Jake Campos,1994-10-18T00:00:00Z,NFL,American football,C/CampJa02,P3561,https://www.wikidata.org/wiki/Q86093217,major,wikidata
Q94012620,Jeff Delaney,1956-12-28T00:00:00Z,NFL,American football,D/DelaJe20,P3561,https://www.wikidata.org/wiki/Q94012620,major,wikidata
Q95038298,Veto Kissell,1927-06-13T00:00:00Z,NFL,American football,K/KissVi20,P3561,https://www.wikidata.org/wiki/Q95038298,major,wikidata
Q96066357,Curtis Bolton,1995-12-18T00:00:00Z,NFL,American football,B/BoltCu00,P3561,https://www.wikidata.org/wiki/Q96066357,major,wikidata
Q106353882,Mike Graham,1923-04-03T00:00:00Z,NFL,American football,G/GrahMi20,P3561,https://www.wikidata.org/wiki/Q106353882,major,wikidata
Q108050064,Steve Taylor,1953-12-27T00:00:00Z,NFL,American football,T/TaylSt20,P3561,https://www.wikidata.org/wiki/Q108050064,major,wikidata
Q108050294,Jim Taylor,1934-06-27T00:00:00Z,NFL,American football,T/TaylJi21,P3561,https://www.wikidata.org/wiki/Q108050294,major,wikidata
Q108050427,Ken Bowen,1962-11-15T00:00:00Z,NFL,American football,B/BoweKe20,P3561,https://www.wikidata.org/wiki/Q108050427,major,wikidata
Q108051162,Stan Holloway,1957-09-28T00:00:00Z,NFL,American football,H/HollSt20,P3561,https://www.wikidata.org/wiki/Q108051162,major,wikidata
Q108051190,Jimmy Hester,1944-12-13T00:00:00Z,NFL,American football,H/HestJi00,P3561,https://www.wikidata.org/wiki/Q108051190,major,wikidata
Q108051220,Alan Huff,1963-10-20T00:00:00Z,NFL,American football,H/HuffAl20,P3561,https://www.wikidata.org/wiki/Q108051220,major,wikidata
Q108051350,Danny Kistler,1991-03-30T00:00:00Z,NFL,American football,K/KistDa00,P3561,https://www.wikidata.org/wiki/Q108051350,major,wikidata
Q108051419,Karmeeleyah McGill,1971-01-11T00:00:00Z,NFL,American football,M/McGiKa20,P3561,https://www.wikidata.org/wiki/Q108051419,major,wikidata
Q108051461,Badara Traore,1997-03-12T00:00:00Z,NFL,American football,T/TraoBa00,P3561,https://www.wikidata.org/wiki/Q108051461,major,wikidata
Q108051668,Travon Patterson,1988-09-20T00:00:00Z,NFL,American football,P/PattTr00,P3561,https://www.wikidata.org/wiki/Q108051668,major,wikidata
Q108051789,Chris Brown,1978-05-09T00:00:00Z,NFL,American football,B/BrowCh25,P3561,https://www.wikidata.org/wiki/Q108051789,major,wikidata
Q108051885,Jarrett Crittenton,1988-01-05T00:00:00Z,NFL,American football,C/CritJa00,P3561,https://www.wikidata.org/wiki/Q108051885,major,wikidata
Q108052418,Justin Jackson,1991-08-24T00:00:00Z,NFL,American football,J/JackJu00,P3561,https://www.wikidata.org/wiki/Q108052418,major,wikidata
Q108052768,Corey Adams,1989-07-26T00:00:00Z,NFL,American football,A/AdamCo00,P3561,https://www.wikidata.org/wiki/Q108052768,major,wikidata
Q108052873,Bill Matan,1943-12-06T00:00:00Z,NFL,American football,M/MataBi20,P3561,https://www.wikidata.org/wiki/Q108052873,major,wikidata
Q108053043,John Carrell,1942-12-19T00:00:00Z,NFL,American football,C/CarrJo20,P3561,https://www.wikidata.org/wiki/Q108053043,major,wikidata
Q108053284,Brad Hawkins,1998-07-26T00:00:00Z,NFL,American football,H/HawkBr00,P3561,https://www.wikidata.org/wiki/Q108053284,major,wikidata
Q108053336,James Capers,1959-06-14T00:00:00Z,NFL,American football,C/CapeJa20,P3561,https://www.wikidata.org/wiki/Q108053336,major,wikidata
Q108053343,Eugene Riley,1966-10-09T00:00:00Z,NFL,American football,R/RileEu20,P3561,https://www.wikidata.org/wiki/Q108053343,major,wikidata
Q108053402,Dan Pride,1942-06-07T00:00:00Z,NFL,American football,P/PridDa20,P3561,https://www.wikidata.org/wiki/Q108053402,major,wikidata
Q108053418,Brandon Gilbeaux,1987-06-09T00:00:00Z,NFL,American football,G/GilbBr00,P3561,https://www.wikidata.org/wiki/Q108053418,major,wikidata
Q871002,Uwe von Schamann,1956-04-23T00:00:00Z,NFL,American football,V/vonscuwe01,P3561,https://www.wikidata.org/wiki/Q871002,major,wikidata
Q1166605,Darrelle Revis,1985-07-14T00:00:00Z,NFL,American football,R/ReviDa99,P3561,https://www.wikidata.org/wiki/Q1166605,major,wikidata
Q2376650,Otis Wilson,1957-09-15T00:00:00Z,NFL,American football,W/WilsOt00,P3561,https://www.wikidata.org/wiki/Q2376650,major,wikidata
Q2907818,Bob Sanders,1981-02-24T00:00:00Z,NFL,American football,S/SandBo99,P3561,https://www.wikidata.org/wiki/Q2907818,major,wikidata
Q3643678,Brandon Bolden,1990-01-26T00:00:00Z,NFL,American football,B/BoldBr00,P3561,https://www.wikidata.org/wiki/Q3643678,major,wikidata
Q3643687,Brandon Carter,1986-09-10T00:00:00Z,NFL,American football,C/CartBr20,P3561,https://www.wikidata.org/wiki/Q3643687,major,wikidata
Q3720080,Edwin Baker,1991-06-01T00:00:00Z,NFL,American football,B/BakeEd01,P3561,https://www.wikidata.org/wiki/Q3720080,major,wikidata
Q4023596,Zach Miller,1985-12-11T00:00:00Z,NFL,American football,M/MillZa01,P3561,https://www.wikidata.org/wiki/Q4023596,major,wikidata
Q4108126,Tody Smith,1948-12-24T00:00:00Z,NFL,American football,S/SmitTo20,P3561,https://www.wikidata.org/wiki/Q4108126,major,wikidata
Q4866843,Bashir Levingston,1976-10-02T00:00:00Z,NFL,American football,L/LeviBa20,P3561,https://www.wikidata.org/wiki/Q4866843,major,wikidata
Q4907215,Red Mack,1937-06-19T00:00:00Z,NFL,American football,M/MackRe00,P3561,https://www.wikidata.org/wiki/Q4907215,major,wikidata
Q4908717,Bill DeCorrevont,1918-11-26T00:00:00Z,NFL,American football,D/deCoBi20,P3561,https://www.wikidata.org/wiki/Q4908717,major,wikidata
Q4932197,Bob Dahl,1968-01-15T00:00:00Z,NFL,American football,D/DahlBo20,P3561,https://www.wikidata.org/wiki/Q4932197,major,wikidata
Q4932246,Bob DeMoss,1927-01-27T00:00:00Z,NFL,American football,D/DeMoBo20,P3561,https://www.wikidata.org/wiki/Q4932246,major,wikidata
Q4971574,Brittan Golden,1988-07-20T00:00:00Z,NFL,American football,G/GoldBr00,P3561,https://www.wikidata.org/wiki/Q4971574,major,wikidata
Q4980244,Bryan Mattison,1984-05-15T00:00:00Z,NFL,American football,M/MattBr20,P3561,https://www.wikidata.org/wiki/Q4980244,major,wikidata
Q5107909,Chris Rockins,1962-05-18T00:00:00Z,NFL,American football,R/RockCh20,P3561,https://www.wikidata.org/wiki/Q5107909,major,wikidata
Q5115703,Chuck Scott,1963-05-24T00:00:00Z,NFL,American football,S/ScotCh22,P3561,https://www.wikidata.org/wiki/Q5115703,major,wikidata
Q5130179,Clayton Beauford,1963-03-01T00:00:00Z,NFL,American football,B/BeauCl20,P3561,https://www.wikidata.org/wiki/Q5130179,major,wikidata
Q5195792,Curtis Johnson,1948-06-22T00:00:00Z,NFL,American football,J/JohnCu21,P3561,https://www.wikidata.org/wiki/Q5195792,major,wikidata
Q5220339,Danny Farmer,1977-05-21T00:00:00Z,NFL,American football,F/FarmDa00,P3561,https://www.wikidata.org/wiki/Q5220339,major,wikidata
Q5262128,Derek Landri,1983-09-21T00:00:00Z,NFL,American football,L/LandDe99,P3561,https://www.wikidata.org/wiki/Q5262128,major,wikidata
Q5267740,Devon McDonald,1969-11-08T00:00:00Z,NFL,American football,M/McDoDe20,P3561,https://www.wikidata.org/wiki/Q5267740,major,wikidata
Q5273580,Dick Zoll,1913-12-10T00:00:00Z,NFL,American football,Z/ZollDi20,P3561,https://www.wikidata.org/wiki/Q5273580,major,wikidata
Q5277687,Dimitrius Underwood,1977-03-29T00:00:00Z,NFL,American football,U/UndeDi20,P3561,https://www.wikidata.org/wiki/Q5277687,major,wikidata
Q5315749,Dunta Robinson,1982-04-11T00:00:00Z,NFL,American football,R/RobiDu20,P3561,https://www.wikidata.org/wiki/Q5315749,major,wikidata
Q5423126,Ezekiel Ansah,1989-05-29T00:00:00Z,NFL,American football,A/AnsaEz00,P3561,https://www.wikidata.org/wiki/Q5423126,major,wikidata
Q5523874,Garrett Chisolm,1988-04-02T00:00:00Z,NFL,American football,C/ChisGa00,P3561,https://www.wikidata.org/wiki/Q5523874,major,wikidata
Q5524443,Gartrell Johnson,1986-06-21T00:00:00Z,NFL,American football,J/JohnGa01,P3561,https://www.wikidata.org/wiki/Q5524443,major,wikidata
Q5570340,Jed Weaver,1976-08-11T00:00:00Z,NFL,American football,W/WeavJe00,P3561,https://www.wikidata.org/wiki/Q5570340,major,wikidata
Q6078510,Isaiah Gardner,1985-01-16T00:00:00Z,NFL,American football,G/GardIs20,P3561,https://www.wikidata.org/wiki/Q6078510,major,wikidata
Q6174545,Jeff Moore,1956-08-20T00:00:00Z,NFL,American football,M/MoorJe20,P3561,https://www.wikidata.org/wiki/Q6174545,major,wikidata
Q6194201,Jim Clark,1929-07-18T00:00:00Z,NFL,American football,C/ClarJi20,P3561,https://www.wikidata.org/wiki/Q6194201,major,wikidata
Q6208140,Jody Schulz,1960-08-17T00:00:00Z,NFL,American football,S/SchuJo21,P3561,https://www.wikidata.org/wiki/Q6208140,major,wikidata
Q6451398,Kyle Rote,1927-10-27T00:00:00Z,NFL,American football,R/RoteKy00,P3561,https://www.wikidata.org/wiki/Q6451398,major,wikidata
Q6758463,Marcus Spriggs,1974-05-30T00:00:00Z,NFL,American football,S/SpriMa20,P3561,https://www.wikidata.org/wiki/Q6758463,major,wikidata
Q6847337,Mike Hudock,1934-08-29T00:00:00Z,NFL,American football,H/HudoMi20,P3561,https://www.wikidata.org/wiki/Q6847337,major,wikidata
Q7298302,Ray Willis,1982-08-13T00:00:00Z,NFL,American football,W/WillRa22,P3561,https://www.wikidata.org/wiki/Q7298302,major,wikidata
Q7341807,Robert Baker,1976-03-14T00:00:00Z,NFL,American football,B/BakeRo00,P3561,https://www.wikidata.org/wiki/Q7341807,major,wikidata
Q7353653,Roc Alexander,1981-09-23T00:00:00Z,NFL,American football,A/AlexRo21,P3561,https://www.wikidata.org/wiki/Q7353653,major,wikidata
Q7355736,Rocky Boiman,1980-01-24T00:00:00Z,NFL,American football,B/BoimRo20,P3561,https://www.wikidata.org/wiki/Q7355736,major,wikidata
Q7436881,Scott Mitchell,1968-01-02T00:00:00Z,NFL,American football,M/MitcSc00,P3561,https://www.wikidata.org/wiki/Q7436881,major,wikidata
Q7596004,Stacy Andrews,1981-06-02T00:00:00Z,NFL,American football,A/AndrSt21,P3561,https://www.wikidata.org/wiki/Q7596004,major,wikidata
Q7963458,Wally Pesuit,1954-03-04T00:00:00Z,NFL,American football,P/PesuWa20,P3561,https://www.wikidata.org/wiki/Q7963458,major,wikidata
Q14950738,Ed Mioduszewski,1931-10-28T00:00:00Z,NFL,American football,M/MiodEd20,P3561,https://www.wikidata.org/wiki/Q14950738,major,wikidata
Q16014974,Ivan Schottel,1921-10-11T00:00:00Z,NFL,American football,S/SchoIv20,P3561,https://www.wikidata.org/wiki/Q16014974,major,wikidata
